ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	module	module_TFs	module_activated_targets
GO:0045216	cell-cell junction organization	1/382	13/1129	0.0769230769230769	0.227345952476843	-2.0028600002428	0.995505729248524	0.999999693174998	0.999999693174998	CLDN3	1	1	8	644
GO:0046328	regulation of JNK cascade	1/382	13/1129	0.0769230769230769	0.227345952476843	-2.0028600002428	0.995505729248524	0.999999693174998	0.999999693174998	COPS5	1	1	8	644
GO:0048588	developmental cell growth	1/382	13/1129	0.0769230769230769	0.227345952476843	-2.0028600002428	0.995505729248524	0.999999693174998	0.999999693174998	TWF2	1	1	8	644
GO:0071621	granulocyte chemotaxis	1/382	13/1129	0.0769230769230769	0.227345952476843	-2.0028600002428	0.995505729248524	0.999999693174998	0.999999693174998	IL17RC	1	1	8	644
GO:0001936	regulation of endothelial cell proliferation	1/382	14/1129	0.0714285714285714	0.211106955871354	-2.1231009336572	0.997044090742309	0.999999693174998	0.999999693174998	TNFSF12	1	1	8	644
GO:1905952	regulation of lipid localization	1/382	14/1129	0.0714285714285714	0.211106955871354	-2.1231009336572	0.997044090742309	0.999999693174998	0.999999693174998	EHD1	1	1	8	644
GO:0000819	sister chromatid segregation	1/382	15/1129	0.0666666666666667	0.197033158813264	-2.23782734189515	0.998056787905034	0.999999693174998	0.999999693174998	CHMP4B	1	1	8	644
GO:0001935	endothelial cell proliferation	1/382	15/1129	0.0666666666666667	0.197033158813264	-2.23782734189515	0.998056787905034	0.999999693174998	0.999999693174998	TNFSF12	1	1	8	644
GO:0007608	sensory perception of smell	1/382	15/1129	0.0666666666666667	0.197033158813264	-2.23782734189515	0.998056787905034	0.999999693174998	0.999999693174998	OR2M7	1	1	8	644
GO:0009593	detection of chemical stimulus	1/382	15/1129	0.0666666666666667	0.197033158813264	-2.23782734189515	0.998056787905034	0.999999693174998	0.999999693174998	OR2M7	1	1	8	644
GO:0050907	detection of chemical stimulus involved in sensory perception	1/382	15/1129	0.0666666666666667	0.197033158813264	-2.23782734189515	0.998056787905034	0.999999693174998	0.999999693174998	OR2M7	1	1	8	644
GO:0050911	detection of chemical stimulus involved in sensory perception of smell	1/382	15/1129	0.0666666666666667	0.197033158813264	-2.23782734189515	0.998056787905034	0.999999693174998	0.999999693174998	OR2M7	1	1	8	644
GO:0051783	regulation of nuclear division	1/382	15/1129	0.0666666666666667	0.197033158813264	-2.23782734189515	0.998056787905034	0.999999693174998	0.999999693174998	RPS6KA2	1	1	8	644
GO:1902107	positive regulation of leukocyte differentiation	1/382	15/1129	0.0666666666666667	0.197033158813264	-2.23782734189515	0.998056787905034	0.999999693174998	0.999999693174998	ADAM8	1	1	8	644
GO:1903708	positive regulation of hemopoiesis	1/382	15/1129	0.0666666666666667	0.197033158813264	-2.23782734189515	0.998056787905034	0.999999693174998	0.999999693174998	ADAM8	1	1	8	644
GO:1904064	positive regulation of cation transmembrane transport	1/382	15/1129	0.0666666666666667	0.197033158813264	-2.23782734189515	0.998056787905034	0.999999693174998	0.999999693174998	KCNN4	1	1	8	644
GO:0001508	action potential	1/382	16/1129	0.0625	0.184718586387435	-2.34771773739531	0.99872313172934	0.999999693174998	0.999999693174998	GPD1L	1	1	8	644
GO:0007606	sensory perception of chemical stimulus	1/382	16/1129	0.0625	0.184718586387435	-2.34771773739531	0.99872313172934	0.999999693174998	0.999999693174998	OR2M7	1	1	8	644
GO:0045637	regulation of myeloid cell differentiation	1/382	16/1129	0.0625	0.184718586387435	-2.34771773739531	0.99872313172934	0.999999693174998	0.999999693174998	TCTA	1	1	8	644
GO:0050870	positive regulation of T cell activation	1/382	16/1129	0.0625	0.184718586387435	-2.34771773739531	0.99872313172934	0.999999693174998	0.999999693174998	ADAM8	1	1	8	644
GO:0071219	cellular response to molecule of bacterial origin	1/382	16/1129	0.0625	0.184718586387435	-2.34771773739531	0.99872313172934	0.999999693174998	0.999999693174998	IL37	1	1	8	644
GO:0071222	cellular response to lipopolysaccharide	1/382	16/1129	0.0625	0.184718586387435	-2.34771773739531	0.99872313172934	0.999999693174998	0.999999693174998	IL37	1	1	8	644
GO:1903039	positive regulation of leukocyte cell-cell adhesion	1/382	16/1129	0.0625	0.184718586387435	-2.34771773739531	0.99872313172934	0.999999693174998	0.999999693174998	ADAM8	1	1	8	644
GO:0007254	JNK cascade	1/382	17/1129	0.0588235294117647	0.173852787188174	-2.45332700550313	0.999161374028884	0.999999693174998	0.999999693174998	COPS5	1	1	8	644
GO:0010721	negative regulation of cell development	1/382	17/1129	0.0588235294117647	0.173852787188174	-2.45332700550313	0.999161374028884	0.999999693174998	0.999999693174998	TCTA	1	1	8	644
GO:0071216	cellular response to biotic stimulus	1/382	18/1129	0.0555555555555556	0.164194299011053	-2.55511518261831	0.999449463166443	0.999999693174998	0.999999693174998	IL37	1	1	8	644
GO:0022409	positive regulation of cell-cell adhesion	1/382	22/1129	0.0454545454545455	0.134340790099952	-2.93096352814309	0.999898232764854	0.999999693174998	0.999999693174998	ADAM8	1	1	8	644
GO:0051924	regulation of calcium ion transport	1/382	22/1129	0.0454545454545455	0.134340790099952	-2.93096352814309	0.999898232764854	0.999999693174998	0.999999693174998	GNAI2	1	1	8	644
GO:0045765	regulation of angiogenesis	1/382	23/1129	0.0434782608695652	0.128499886182563	-3.01842043946287	0.999933350275085	0.999999693174998	0.999999693174998	TNFSF12	1	1	8	644
GO:1901342	regulation of vasculature development	1/382	23/1129	0.0434782608695652	0.128499886182563	-3.01842043946287	0.999933350275085	0.999999693174998	0.999999693174998	TNFSF12	1	1	8	644
GO:0007154	cell communication	227/443	453/1129	0.501103752759382	1.27707931572312	6.12173061315905	7.1545002757129e-10	4.88652368831191e-07	3.38144276188957e-07	FICD/ERN1/IL1R1/DNAJB9/RAPGEF2/TMF1/ITGA1/CADPS2/TPCN1/CCDC186/KDR/UNC5C/FLT1/NRP1/SYNE1/RAPH1/SRI/KIF13B/PTPRM/STK17B/CHRDL1/OR1L8/RUFY1/FBXW11/CPEB4/ADGRG2/VAMP2/DELE1/NEK7/IL6ST/IL6R/CDC42SE2/CRBN/CCNG1/RAB11FIP2/SNX25/PJA2/GNAQ/NDFIP1/TXNIP/CASC2/ARRDC3/MAPK9/IFNAR1/EDA2R/CERT1/BTBD9/MAP3K1/WDR48/EDN3/FBXO8/HTR4/NISCH/SLC35C1/ADRB1/RALGAPA2/AKAP13/CAT/PPP1R12B/MAGI1/ZDHHC7/CACNA2D2/PLXNA2/DLC1/PDPK1/RHOBTB2/SIDT2/CD81/ARHGAP1/IFT140/XPC/ARHGEF17/ADGRD1/NEDD9/REPS2/AMBRA1/DPYSL2/LTBP3/NOD1/UNC13B/MBIP/MADD/PRKCZ/OPHN1/CLEC16A/SIRT3/TNS2/ITGA9/ADGRF5/MIR874/CGNL1/USP27X/CITED2/LIF/OSM/TMEM88/SPRY4/THEMIS2/F2RL3/RRAD/DAAM2/GADD45B/TRIB1/CISH/RHOA/PLK3/ERRFI1/TGFBR2/TCIM/RGS3/NPR1/CXCL2/GEM/DUSP6/RPS6KA2/NDNF/DUSP1/CCN1/CD55/FLRT3/TSC22D1/NFKBIA/SOCS3/MVP/MCL1/RND1/STARD8/TNFRSF10C/GRIK2/STAC/HHIP/SPRY2/TNIK/COLEC12/SHC3/FGF13/HIP1/SPRED1/SPINK1/GMDS/CAPN5/FKBP1B/GPR119/GJB1/CXCL3/CMTM2/CASP10/KCNE5/ACSL4/CXCR2/FFAR2/IL33/NFKBIZ/IRAK3/SLC12A2/CCL20/CCL2/OR4S2/PTGS2/MAGI3/DDAH1/PBXIP1/CAMK2D/ARHGAP20/GPC4/SH3RF1/FAM13A/ITGA8/TLR5/SORBS1/PPP3CA/ILDR1/HCN1/DTX4/CDS1/RGS7BP/CAB39L/ARHGAP31/CCDC68/ADGRG6/PTPRJ/RASSF3/LATS2/TAOK3/PRKCA/UTRN/ARHGAP18/FERMT2/ANXA5/APLP2/UBR1/OR8G5/IGF1/PLA2G4A/CD180/HERPUD1/KIT/PDE1A/RHOH/FGG/FGA/PPP1R9A/PLCH1/PLEKHB1/MTURN/CACNA1D/CYFIP2/DISP1/NUCB2/OR52I1/TRIM68/TAPT1/TMEM108/DYRK3/RNF115/CHML/SLC30A1/OPN3/CD46/KCTD21/QARS1/RNF146/MYO6/APAF1/TMTC4/STRADB/PEX11B	227	2	14	830
GO:0023052	signaling	226/443	449/1129	0.503340757238307	1.2827803948579	6.20172301754744	4.36978547144642e-10	4.88652368831191e-07	3.38144276188957e-07	FICD/ERN1/IL1R1/DNAJB9/RAPGEF2/TMF1/ITGA1/CADPS2/TPCN1/CCDC186/KDR/UNC5C/FLT1/NRP1/SYNE1/RAPH1/SRI/KIF13B/PTPRM/STK17B/CHRDL1/OR1L8/RUFY1/FBXW11/CPEB4/ADGRG2/VAMP2/DELE1/NEK7/IL6ST/IL6R/CDC42SE2/CRBN/CCNG1/RAB11FIP2/SNX25/PJA2/GNAQ/NDFIP1/TXNIP/CASC2/ARRDC3/MAPK9/IFNAR1/EDA2R/CERT1/BTBD9/MAP3K1/WDR48/EDN3/FBXO8/HTR4/NISCH/SLC35C1/ADRB1/RALGAPA2/AKAP13/CAT/PPP1R12B/MAGI1/ZDHHC7/CACNA2D2/PLXNA2/DLC1/PDPK1/RHOBTB2/SIDT2/CD81/ARHGAP1/IFT140/XPC/ARHGEF17/ADGRD1/NEDD9/REPS2/AMBRA1/DPYSL2/LTBP3/NOD1/UNC13B/MBIP/MADD/PRKCZ/OPHN1/CLEC16A/SIRT3/TNS2/ITGA9/ADGRF5/MIR874/CGNL1/USP27X/CITED2/LIF/OSM/TMEM88/SPRY4/THEMIS2/F2RL3/RRAD/DAAM2/GADD45B/TRIB1/CISH/RHOA/PLK3/ERRFI1/TGFBR2/TCIM/RGS3/NPR1/CXCL2/GEM/DUSP6/RPS6KA2/NDNF/DUSP1/CCN1/CD55/FLRT3/TSC22D1/NFKBIA/SOCS3/MVP/MCL1/RND1/STARD8/TNFRSF10C/GRIK2/STAC/HHIP/SPRY2/TNIK/COLEC12/SHC3/FGF13/HIP1/SPRED1/SPINK1/GMDS/CAPN5/FKBP1B/GPR119/GJB1/CXCL3/CMTM2/CASP10/KCNE5/ACSL4/CXCR2/FFAR2/IL33/NFKBIZ/IRAK3/SLC12A2/CCL20/CCL2/OR4S2/PTGS2/MAGI3/DDAH1/PBXIP1/CAMK2D/ARHGAP20/GPC4/SH3RF1/FAM13A/ITGA8/TLR5/SORBS1/PPP3CA/ILDR1/DTX4/CDS1/RGS7BP/CAB39L/ARHGAP31/CCDC68/ADGRG6/PTPRJ/RASSF3/LATS2/TAOK3/PRKCA/UTRN/ARHGAP18/FERMT2/ANXA5/APLP2/UBR1/OR8G5/IGF1/PLA2G4A/CD180/HERPUD1/KIT/PDE1A/RHOH/FGG/FGA/PPP1R9A/PLCH1/PLEKHB1/MTURN/CACNA1D/CYFIP2/DISP1/NUCB2/OR52I1/TRIM68/TAPT1/TMEM108/DYRK3/RNF115/CHML/SLC30A1/OPN3/CD46/KCTD21/QARS1/RNF146/MYO6/APAF1/TMTC4/STRADB/PEX11B	226	2	14	830
GO:0007165	signal transduction	212/443	421/1129	0.503562945368171	1.28334664857938	5.89707775765009	2.95823694473324e-09	1.3469838888352e-06	9.32104132059808e-07	FICD/ERN1/IL1R1/DNAJB9/RAPGEF2/TMF1/ITGA1/TPCN1/KDR/UNC5C/FLT1/NRP1/SYNE1/RAPH1/SRI/KIF13B/PTPRM/STK17B/CHRDL1/OR1L8/RUFY1/FBXW11/CPEB4/ADGRG2/DELE1/NEK7/IL6ST/IL6R/CDC42SE2/CRBN/CCNG1/RAB11FIP2/SNX25/PJA2/GNAQ/NDFIP1/TXNIP/CASC2/ARRDC3/MAPK9/IFNAR1/EDA2R/CERT1/MAP3K1/WDR48/EDN3/FBXO8/HTR4/NISCH/SLC35C1/ADRB1/RALGAPA2/AKAP13/CAT/PPP1R12B/MAGI1/ZDHHC7/PLXNA2/DLC1/PDPK1/RHOBTB2/CD81/ARHGAP1/IFT140/XPC/ARHGEF17/ADGRD1/NEDD9/REPS2/AMBRA1/DPYSL2/LTBP3/NOD1/UNC13B/MBIP/MADD/PRKCZ/OPHN1/CLEC16A/SIRT3/TNS2/ITGA9/ADGRF5/MIR874/CGNL1/USP27X/CITED2/LIF/OSM/TMEM88/SPRY4/THEMIS2/F2RL3/RRAD/DAAM2/GADD45B/TRIB1/CISH/RHOA/PLK3/ERRFI1/TGFBR2/TCIM/RGS3/NPR1/CXCL2/GEM/DUSP6/RPS6KA2/NDNF/DUSP1/CCN1/CD55/FLRT3/TSC22D1/NFKBIA/SOCS3/MVP/MCL1/RND1/STARD8/TNFRSF10C/GRIK2/STAC/HHIP/SPRY2/TNIK/COLEC12/SHC3/FGF13/HIP1/SPRED1/SPINK1/GMDS/CAPN5/FKBP1B/GPR119/CXCL3/CMTM2/CASP10/CXCR2/FFAR2/IL33/NFKBIZ/IRAK3/CCL20/CCL2/OR4S2/PTGS2/MAGI3/DDAH1/PBXIP1/CAMK2D/ARHGAP20/GPC4/SH3RF1/FAM13A/ITGA8/TLR5/SORBS1/PPP3CA/DTX4/CDS1/RGS7BP/CAB39L/ARHGAP31/CCDC68/ADGRG6/PTPRJ/RASSF3/LATS2/TAOK3/PRKCA/ARHGAP18/FERMT2/ANXA5/APLP2/UBR1/OR8G5/IGF1/CD180/HERPUD1/KIT/PDE1A/RHOH/FGG/FGA/PPP1R9A/PLCH1/PLEKHB1/MTURN/CACNA1D/CYFIP2/DISP1/NUCB2/OR52I1/TRIM68/TAPT1/TMEM108/DYRK3/RNF115/CHML/OPN3/CD46/KCTD21/QARS1/RNF146/MYO6/APAF1/TMTC4/STRADB/PEX11B	212	2	14	830
GO:0051716	cellular response to stimulus	237/443	484/1129	0.489669421487603	1.24793854821559	5.79670544345691	4.88832982479127e-09	1.66936463516622e-06	1.15518952175331e-06	FICD/AFF4/ERN1/IL1R1/DNAJB9/RAPGEF2/TMF1/ITGA1/TPCN1/CCDC186/KDR/UNC5C/FLT1/NRP1/SYNE1/RAPH1/SRI/DNAJC3/KIF13B/PTPRM/STK17B/SULT1C3/CHRDL1/OR1L8/RUFY1/FBXW11/CPEB4/ADGRG2/VAMP2/DELE1/NEK7/IL6ST/IL6R/CDC42SE2/CRBN/CCNG1/RAB11FIP2/SLU7/SNX25/POLK/PJA2/GNAQ/NDFIP1/TXNIP/CASC2/ARRDC3/MAPK9/IFNAR1/EDA2R/CERT1/MAP3K1/WDR48/EDN3/FBXO8/HTR4/NISCH/SLC35C1/ADRB1/RALGAPA2/AKAP13/CAT/PPP1R12B/MAGI1/ZDHHC7/PLXNA2/DLC1/WDTC1/PDPK1/RHOBTB2/SIDT2/CD81/ARHGAP1/IFT140/XPC/ARHGEF17/ADGRD1/NEDD9/REPS2/AMBRA1/MARF1/DPYSL2/LTBP3/NOD1/UNC13B/MBIP/MADD/PRKCZ/PARVA/OPHN1/CLEC16A/SIRT3/ATG13/TNS2/ITGA9/ADGRF5/MIR874/CGNL1/USP27X/CITED2/LIF/OSM/TMEM88/SPRY4/THEMIS2/F2RL3/RRAD/DAAM2/GADD45B/TRIB1/CISH/RHOA/PLK3/ERRFI1/TGFBR2/TCIM/RGS3/NPR1/RGCC/CXCL2/GEM/DUSP6/RPS6KA2/NDNF/DUSP1/CCN1/CD55/FLRT3/TSC22D1/NFKBIA/SOCS3/MVP/MCL1/RND1/STARD8/TNFRSF10C/GRIK2/STAC/HHIP/SPRY2/TNIK/COLEC12/SHC3/FGF13/HIP1/SPRED1/SPINK1/GMDS/TESC/CAPN5/NPC1L1/FKBP1B/GPR119/CYP11B2/CXCL3/CMTM2/CASP10/ARMT1/CXCR2/FFAR2/IL33/NFKBIZ/IRAK3/SLC12A2/CCL20/CCL2/OR4S2/PTGS2/MAGI3/DDAH1/PBXIP1/CAMK2D/ARHGAP20/GPC4/SH3RF1/SHROOM3/FAM13A/ITGA8/TLR5/SORBS1/PPP3CA/ILDR1/HCN1/FMO5/DTX4/CDS1/RGS7BP/CAB39L/ARHGAP31/CCDC68/EDEM1/ADGRG6/PTPRJ/RASSF3/LATS2/TAOK3/PRKCA/ARHGAP18/FERMT2/ANXA5/APLP2/UBR1/OR8G5/IGF1/PLA2G4A/CD180/HERPUD1/KIT/PDE1A/RHOH/FGG/FGA/PPP1R9A/PLCH1/PLEKHB1/MTURN/CACNA1D/CYFIP2/DISP1/MIA3/NUCB2/OR52I1/TRIM68/TAPT1/TMEM108/DYRK3/RNF115/CHML/OPN3/CD46/KCTD21/QARS1/RNF146/MYO6/APAF1/TMTC4/STRADB/PEX11B	237	2	14	830
GO:0030155	regulation of cell adhesion	42/443	57/1129	0.736842105263158	1.87786622311988	5.46339661975113	6.58232133863809e-08	1.79829018971593e-05	1.24440517096779e-05	LIMCH1/KIF26B/KDR/NRP1/IL6ST/FMN1/NDFIP1/MAGI1/PLXNA2/DLC1/PDPK1/CD81/NEDD9/AMBRA1/PRKCZ/CITED2/LIF/SPRY4/RHOA/TGFBR2/RGCC/NDNF/DUSP1/CCN1/CD55/RND1/TESC/NFKBIZ/CCL2/PPP3CA/PTPRJ/PRKCA/UTRN/FERMT2/IGF1/RHOH/FGL1/FGG/FGA/MIA3/CD46/WASHC2C	42	2	14	830
GO:0007155	cell adhesion	69/443	110/1129	0.627272727272727	1.59862507695465	5.30833730883234	1.37940849523012e-07	3.14045334080724e-05	2.17317338371342e-05	LIMCH1/KIF26B/B4GALT1/ITGA1/CD93/KDR/PCDH12/NRP1/PTPRM/IL6ST/FMN1/PARD3B/NDFIP1/FNDC3A/TIMM10B/MAGI1/SNED1/PLXNA2/DLC1/PDPK1/PDZD2/CD81/NEDD9/AMBRA1/PRKCZ/PARVA/ITGA9/CITED2/LIF/SPRY4/THEMIS2/F2RL3/RHOA/TGFBR2/ESAM/RGCC/NDNF/DUSP1/CCN1/CD55/FLRT3/RND1/NECTIN3/TESC/CDH7/NFKBIZ/CCL2/PCDH20/PBXIP1/GPC4/ITGA8/SORBS1/PPP3CA/PLEKHA7/PTPRJ/PRTG/PRKCA/UTRN/FERMT2/IGF1/KIT/RHOH/FGL1/FGG/FGA/CYFIP2/MIA3/CD46/WASHC2C	69	2	14	830
GO:0048583	regulation of response to stimulus	152/443	292/1129	0.520547945205479	1.32663347660719	5.20695405117133	1.68477673700553e-07	3.28772146107078e-05	2.27508196967062e-05	FICD/ERN1/IL1R1/DNAJB9/RAPGEF2/ITGA1/KDR/FLT1/NRP1/SYNE1/CHRDL1/FBXW11/NEK7/IL6ST/IL6R/CDC42SE2/CRBN/RAB11FIP2/SNX25/FBXO38/PJA2/GNAQ/NDFIP1/CASC2/ARRDC3/MAPK9/MR1/IFNAR1/EDA2R/MAP3K1/WDR48/EDN3/FBXO8/SLC35C1/RALGAPA2/AKAP13/CAT/ZDHHC7/DLC1/PDPK1/CD81/ARHGAP1/IFT140/ARHGEF17/NEDD9/AMBRA1/NOD1/UNC13B/MBIP/MADD/PRKCZ/C4A/OPHN1/CLEC16A/SIRT3/TNS2/MIR874/CGNL1/USP27X/CITED2/LIF/OSM/TMEM88/SPRY4/THEMIS2/F2RL3/DAAM2/GADD45B/TRIB1/CISH/RHOA/PLK3/ERRFI1/TGFBR2/TCIM/RGS3/NPR1/RGCC/DUSP6/DUSP1/CCN1/CD55/TSC22D1/NFKBIA/SOCS3/MVP/MCL1/STARD8/GRIK2/HHIP/SPRY2/TNIK/COLEC12/HIP1/SPRED1/SPINK1/FKBP1B/CASP10/CXCR2/FFAR2/IL33/NFKBIZ/IRAK3/SLC12A2/CCL20/CCL2/PTGS2/DDAH1/PBXIP1/CAMK2D/ARHGAP20/C7/GPC4/SH3RF1/FAM13A/ITGA8/TLR5/SORBS1/PPP3CA/DTX4/RGS7BP/ARHGAP31/PTPRJ/LATS2/TAOK3/PRKCA/ARHGAP18/FERMT2/UBR1/C4BPA/IGF1/PLA2G4A/CD180/HERPUD1/KIT/RHOH/FGL1/FGG/FGA/MTURN/CYFIP2/ENPP4/TRIM68/TMEM108/DYRK3/RNF115/CD46/KCTD21/QARS1/RNF146/APAF1/STRADB	152	2	14	830
GO:0032502	developmental process	193/443	391/1129	0.493606138107417	1.25797139937534	5.06787754381315	3.07933669039461e-07	5.2579673988488e-05	3.63847940522943e-05	AFF4/DNAJB9/KIF26B/B4GALT1/RAPGEF2/TMF1/ITGA1/SEC24D/KDR/CEMIP2/UNC5C/PCDH12/FLT1/HECW2/NRP1/MICAL2/SYNE1/RAPH1/SRI/ATP11A/KIF13B/PTPRM/CHRDL1/FBXW11/ADGRG2/SNX2/LMBRD1/IL6ST/IL6R/FMN1/CDC42SE2/CCNG1/TENT2/LZTFL1/FAXDC2/FBXO38/BTD/NDFIP1/TXNIP/ARRDC3/MAPK9/MR1/EDA2R/CERT1/WDR48/EDN3/FNDC3A/AK8/ADRB1/AKAP13/CAT/ZDHHC7/CACNA2D2/PLXNA2/DLC1/WDTC1/PDPK1/RBL2/SIDT2/SHROOM4/ORMDL3/MALL/GORASP1/CD81/CPAMD8/IFT140/NEDD9/AMBRA1/MARF1/DPYSL2/LTBP3/UNC13B/MBIP/PRKCZ/PARVA/OPHN1/PRX/TNS2/ADGRF5/KIAA0319L/SGMS2/CITED2/LIF/OSM/SPRY4/DAAM2/GADD45B/TRIB1/RHOA/ERRFI1/TGFBR2/TCIM/NPR1/RGCC/DUSP6/RPS6KA2/NDNF/DUSP1/CCN1/FLRT3/TSC22D1/NFKBIA/SOCS3/MCL1/RND1/SLC34A2/ATP10A/NECTIN3/HHIP/SPRY2/TNIK/SHC3/FGF13/HIP1/SPRED1/SPINK1/TESC/GAL3ST1/CDH7/FKBP1B/GJB1/CASP10/ACSL4/CXCR2/PAPSS2/FFAR2/WFDC2/IL33/NFKBIZ/IRAK3/SLC12A2/CCL2/PTGS2/FRY/CFAP221/SPATA6/DDAH1/PBXIP1/BDH2/GPC4/SH3RF1/SHROOM3/CABLES1/ITGA8/PDILT/PPP3CA/HCN1/CDS1/ADGRG6/PTPRJ/PRTG/LATS2/TAOK3/SCARB2/SOAT1/PRKCA/UTRN/SH3D19/ARHGAP18/FERMT2/APLP2/IGF1/KIT/TENT5C/RHOH/FGL1/SPAG11B/FGG/SLC26A5/PPP1R9A/PLEKHB1/MTURN/CYFIP2/MYMX/DISP1/MIA3/TAPT1/TMEM108/HOOK3/DYRK3/TDRKH/SLC30A1/SLC19A2/OPN3/CD46/ARF4/RPL22/QARS1/PRM3/MYO6/C2CD6/APAF1/STRADB	193	2	14	830
GO:0032501	multicellular organismal process	224/443	471/1129	0.475583864118896	1.21204104422175	4.84185518660669	8.93803224316297e-07	0.00013565946715734	9.38754731504135e-05	AFF4/IL1R1/DNAJB9/KIF26B/B4GALT1/RAPGEF2/TMF1/ITGA1/CD93/SEC24D/KDR/CEMIP2/UNC5C/PCDH12/FLT1/HECW2/NRP1/MICAL2/SYNE1/RAPH1/SRI/ATP11A/KIF13B/PTPRM/CHRDL1/OR1L8/FBXW11/ADGRG2/VAMP2/LMBRD1/LCA5/IL6ST/IL6R/FMN1/CRBN/LZTFL1/FAXDC2/FBXO38/PJA2/BTD/GNAQ/NDFIP1/ARRDC3/MAPK9/MR1/RNF180/CYP4V2/CERT1/BTBD9/WDR48/EDN3/HTR4/FNDC3A/AK8/IP6K1/ADRB1/AKAP13/CAT/PPP1R12B/CACNA2D2/PLXNA2/DLC1/WDTC1/PDPK1/SIDT2/SHROOM4/ORMDL3/MALL/GORASP1/CD81/CPAMD8/IFT140/NEDD9/AMBRA1/MARF1/DPYSL2/LTBP3/NOD1/UNC13B/MBIP/PRKCZ/PARVA/OPHN1/PRX/ACSS2/TNS2/ITGA9/ADGRF5/KIAA0319L/MIR874/SGMS2/CITED2/LIF/OSM/THEMIS2/F2RL3/DAAM2/TRIB1/RHOA/TSC22D3/ERRFI1/TGFBR2/TCIM/ESAM/NPR1/RGCC/DUSP6/RPS6KA2/NDNF/DUSP1/CCN1/CD55/FLRT3/TSC22D1/NFKBIA/SOCS3/RND1/SLC34A2/GRIK2/STAC/NECTIN3/HHIP/SPRY2/TNIK/SLC2A13/SHC3/FGF13/SPRED1/SPINK1/TESC/GAL3ST1/CDH7/NPC1L1/FKBP1B/GJB1/CYP11B2/KCNE5/ACSL4/CXCR2/PAPSS2/FFAR2/WFDC2/IL33/NFKBIZ/IRAK3/SLC12A2/CCL2/OR4S2/PTGS2/FRY/CFAP221/SPATA6/DDAH1/PBXIP1/CAMK2D/USP53/CELF2/GPC4/NAPSA/SH3RF1/SHROOM3/CABLES1/ITGA8/TLR5/PDILT/PPP3CA/ILDR1/HCN1/DTX4/ADGRG6/PTPRJ/PRTG/LATS2/TAOK3/SCARB2/SOAT1/PRKCA/UTRN/FERMT2/ANXA5/APLP2/OR8G5/IGF1/PLA2G4A/CD180/KIT/TENT5C/JCHAIN/RHOH/FGL1/SPAG11B/FGG/FGA/SLC26A5/EPB41/PPP1R9A/MTURN/ATP8A1/SNTB1/CACNA1D/CYFIP2/ENPP4/DISP1/MIA3/OR52I1/TAPT1/TMEM108/HOOK3/DYRK3/GGCX/TDRKH/SLC30A1/SLC19A2/CD46/ARF4/COX15/RPS24/RPL22/QARS1/PRM3/MYO6/C2CD6/APAF1/TMTC4	224	2	14	830
