analysis_definition	system	sample_id	TF	promoter_accessible
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	ABRA	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	APBB1	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	ARX	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	ASCL5	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	ATOH8	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	BATF3	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	BCLAF3	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	CIITA	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	CREB3L2	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	CREBRF	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	CRY2	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	CSRNP1	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	DMRTC2	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	DRGX	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	E2F5	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	ELF3	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	ELF5	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	EPAS1	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	ESR1	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	ETV1	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	FOXA1	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	FOXA2	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	FOXA3	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	FOXD2	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	FOXP1	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	FOXP4	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	GATA5	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	GATA6	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	GCM1	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	GLIS3	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	HNF1A	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	HNF1B	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	HNF4G	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	HOPX	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	HOXD1	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	IKZF4	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	IL4	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	INSM2	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	IRF7	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	IRX3	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	JADE1	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	KANK2	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	KAT2B	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	KLF2	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	KLF9	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	LHX9	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	LIMD1	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	LMO3	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	LPIN2	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	LYL1	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	MAGEC3	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	MAGED2	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	MAGEE2	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	MDFIC	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	MEF2C	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	MEF2D	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	MEIS3P1	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	MEIS3P2	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	MESP1	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	MITF	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	MLLT3	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	MLLT6	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	MSANTD1	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	MXD4	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	MYRF	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	MYRFL	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	NANOGP1	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	NCOA7	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	NEUROG3	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	NFATC2	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	NFATC4	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	NFE2	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	NKX2-1	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	NOTO	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	NR0B2	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	NR1H4	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	NR2F1	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	NR2F6	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	NR3C2	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	OLIG1	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	ONECUT1	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	PHC2	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	POU1F1	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	PPARGC1A	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	PRDM16	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	PRDM8	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	RARA	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	RORB	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	RORC	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	SAMD11	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	SMAD6	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	SMAD7	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	SP110	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	SP5	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	SPDEF	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	TBX15	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	TBX4	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	TBXT	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	TCF21	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	TFCP2L1	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	TOX3	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	TP53INP1	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	VDR	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	VENTX	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	VSX1	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	WTIP	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	WWC1	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	WWC2	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	XBP1	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	ZBTB10	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	ZBTB16	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	ZBTB18	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	ZBTB42	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	ZBTB46	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	ZFHX2	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	ZFP2	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	ZFP57	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	ZMYND15	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	ZNF117	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	ZNF141	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	ZNF19	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	ZNF214	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	ZNF239	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	ZNF254	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	ZNF281	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	ZNF33A	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	ZNF33B	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	ZNF341	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	ZNF382	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	ZNF396	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	ZNF429	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	ZNF441	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	ZNF444	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	ZNF467	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	ZNF483	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	ZNF486	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	ZNF493	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	ZNF540	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	ZNF541	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	ZNF597	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	ZNF608	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	ZNF620	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	ZNF662	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	ZNF671	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	ZNF678	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	ZNF681	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	ZNF69	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	ZNF710	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	ZNF717	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	ZNF737	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	ZNF75D	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	ZNF763	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	ZNF792	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	ZNF835	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	ZNF852	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	ZNF860	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2228	ZSCAN16	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	ABHD14B	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	ABRA	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	APBB1	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	ARX	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	ASCL5	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	ATOH8	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	BATF3	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	BCLAF3	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	CIITA	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	CREB3L2	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	CREBRF	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	CRY2	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	CSRNP1	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	DMRTC2	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	DRGX	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	E2F5	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	ELF3	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	ELF5	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	EPAS1	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	ESR1	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	ETV1	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	FOXA1	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	FOXA2	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	FOXA3	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	FOXD2	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	FOXP1	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	FOXP4	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	GATA5	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	GATA6	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	GCM1	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	GLIS3	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	HNF1A	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	HNF1B	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	HNF4G	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	HOPX	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	HOXD1	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	IKZF4	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	IL4	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	INSM2	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	IRF7	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	IRX3	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	JADE1	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	KANK2	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	KAT2B	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	KLF2	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	KLF9	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	LHX9	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	LIMD1	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	LMO3	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	LPIN2	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	LYL1	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	MAGEC3	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	MAGED2	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	MAGEE2	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	MDFIC	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	MEF2C	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	MEF2D	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	MEIS3P1	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	MEIS3P2	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	MESP1	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	MITF	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	MLLT3	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	MLLT6	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	MSANTD1	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	MXD4	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	MYRF	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	MYRFL	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	NANOGP1	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	NCOA7	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	NEUROG3	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	NFATC2	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	NFATC4	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	NFE2	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	NKX2-1	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	NOTO	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	NR0B2	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	NR1H4	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	NR2F1	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	NR2F6	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	NR3C2	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	OLIG1	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	ONECUT1	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	PHC2	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	POU1F1	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	PPARGC1A	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	PRDM16	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	PRDM8	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	RARA	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	RORB	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	RORC	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	SAMD11	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	SMAD6	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	SMAD7	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	SP110	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	SP5	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	SPDEF	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	TBX15	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	TBX4	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	TBXT	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	TCF21	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	TFCP2L1	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	TOX3	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	TP53INP1	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	VDR	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	VENTX	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	VSX1	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	WTIP	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	WWC1	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	WWC2	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	XBP1	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	ZBTB10	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	ZBTB16	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	ZBTB18	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	ZBTB42	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	ZBTB46	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	ZFHX2	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	ZFP2	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	ZFP57	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	ZMYND15	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	ZNF117	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	ZNF141	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	ZNF19	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	ZNF214	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	ZNF239	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	ZNF254	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	ZNF281	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	ZNF33A	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	ZNF33B	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	ZNF341	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	ZNF382	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	ZNF396	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	ZNF429	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	ZNF441	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	ZNF444	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	ZNF467	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	ZNF483	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	ZNF486	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	ZNF493	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	ZNF540	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	ZNF541	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	ZNF597	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	ZNF608	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	ZNF620	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	ZNF662	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	ZNF671	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	ZNF678	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	ZNF681	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	ZNF69	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	ZNF710	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	ZNF717	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	ZNF737	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	ZNF75D	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	ZNF763	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	ZNF792	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	ZNF835	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	ZNF852	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	ZNF860	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H2347	ZSCAN16	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H322	ABHD14B	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H322	ABRA	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H322	APBB1	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H322	ARX	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H322	ASCL5	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H322	ATOH8	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H322	BATF3	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H322	BCLAF3	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H322	CIITA	FALSE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H322	CREB3L2	TRUE
SENS_anchor_promoter_tcga_cpm2_both	cell_line	H322	CREBRF	TRUE
